gene_A	gene_B	combined_score	neighborhood	fusion	cooccurence	coexpression	experiments	database	textmining	evidence_type
ATAD5	RFC4	0.000984	0	0	0	0	0.773	0.9	0.353	Experiments + Databases
AURKB	UBE2C	0.000406	0	0	0	0	0	0.4	0.051	Databases
AURKB	SLCO6A1	0.000412	0	0	0	0	0	0	0.413	Text-mining
AURKB	KCNJ11	0.000435	0	0	0	0	0	0	0.435	Text-mining
AURKB	ECT2	0.00052	0	0	0	0	0.292	0	0.35	Experiments
AURKB	ASPM	0.000536	0	0	0	0	0	0	0.536	Text-mining
AURKB	BRCA2	0.000576	0	0	0	0	0.292	0	0.427	Experiments
AURKB	CENPF	0.000588	0	0	0	0	0	0	0.588	Text-mining
AURKB	ZWINT	0.000655	0	0	0	0	0	0	0.655	Text-mining
AURKB	CENPA	0.000694	0	0	0	0	0.457	0	0.461	Experiments
AURKB	KIF2C	0.000711	0	0	0	0	0.292	0	0.609	Experiments
AURKB	KIF20A	0.000722	0	0	0	0	0.457	0	0.509	Experiments
AURKB	RACGAP1	0.000777	0	0	0	0	0.457	0	0.607	Experiments
AURKB	CDC20	0.00081	0	0	0	0	0.292	0	0.743	Experiments
AURKB	KCNJ6	0.000848	0	0	0	0	0	0	0.848	Text-mining
AURKB	CDK1	0.000851	0	0	0	0	0.292	0	0.798	Experiments
AURKB	CDCA8	0.000998	0	0	0	0	0.457	0.8	0.984	Experiments + Databases
AURKB	INCENP	0.000999	0	0	0	0	0.959	0.8	0.986	Experiments + Databases
RNF31	PDLIM7	0.000424	0	0	0	0	0.425	0	0	Experiments
TYMS	UBE2C	0.000409	0	0	0	0	0.324	0	0.162	Experiments
CHAF1B	H3C2	0.00042	0	0	0	0	0.42	0	0	Experiments
CHAF1B	PCNA	0.000521	0	0	0	0	0.521	0	0	Experiments
ANXA2R	ANXA2	0.000977	0	0	0	0	0	0	0.977	Text-mining
DCAF4L2	DET1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L2	DCAF8L2	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L2	DCAF8L1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L2	DCAF4L1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L2	DTL	0.00054	0	0	0	0	0	0.54	0	Databases
MYEF2	SOX2	0.000457	0	0	0	0	0.457	0	0	Experiments
DUOX1	DUOX2	0.000957	0	0	0	0	0	0.9	0.595	Databases
CDK5R1	PLXNA3	0.000499	0	0	0	0	0	0.5	0	Databases
CDK5R1	PLXNA1	0.000499	0	0	0	0	0	0.5	0	Databases
CDK5R1	CDK5RAP3	0.000551	0	0	0	0	0.292	0	0.392	Experiments
FAM133A	H2BC15	0.000518	0	0	0	0	0.518	0	0	Experiments
SKA3	PPP2R2C	0.000422	0	0	0	0	0.423	0	0	Experiments
SKA3	CENPF	9e-04	0	0	0	0	0	0.9	0	Databases
SULT1C2	SULT4A1	0.000796	0	0	0	0	0.61	0.5	0	Experiments + Databases
NQO1	NME1	0.00048	0	0	0	0	0.48	0	0	Experiments
NQO1	TP73	0.00055	0	0	0	0	0.488	0	0.159	Experiments
DYNC1I1	BICD1	0.000684	0	0	0	0	0.395	0.5	0	Experiments + Databases
EZH2	HMGA1	0.000439	0	0	0	0	0.439	0	0	Experiments
EZH2	IGF2BP2	0.000444	0	0	0	0	0	0	0.444	Text-mining
EZH2	E2F1	0.000494	0	0	0	0	0.302	0	0.305	Experiments
EZH2	H2BC15	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
EZH2	H2BC17	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
EZH2	H2BC9	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
EZH2	H2BC18	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
EZH2	H2AX	0.000658	0	0	0	0	0.047	0.5	0.341	Experiments + Databases
EZH2	CDK1	0.000669	0	0	0	0	0.457	0	0.417	Experiments
EZH2	H2AC11	0.000801	0	0	0	0	0.801	0	0	Experiments
EZH2	H4C14	0.000802	0	0	0	0	0.802	0	0	Experiments
EZH2	H4C12	0.000802	0	0	0	0	0.802	0	0	Experiments
EZH2	H4C5	0.000802	0	0	0	0	0.802	0	0	Experiments
EZH2	H4C8	0.000802	0	0	0	0	0.802	0	0	Experiments
EZH2	H2BC11	0.000896	0	0	0	0	0.801	0.5	0	Experiments + Databases
EZH2	EHMT2	0.00092	0	0	0	0	0.201	0	0.904	Experiments
EZH2	H2AC13	0.000923	0	0	0	0	0.852	0.5	0	Experiments + Databases
EZH2	PHF19	0.000925	0	0	0	0	0.67	0.5	0.584	Experiments + Databases
EZH2	DNMT3B	0.000995	0	0	0	0	0.509	0.5	0.982	Experiments + Databases
EZH2	DNMT1	0.000995	0	0	0	0	0.457	0.5	0.983	Experiments + Databases
PKM	CUL7	5e-04	0	0	0	0	0.5	0	0	Experiments
PKM	NME1	9e-04	0	0	0	0	0	0.9	0	Databases
CDC25C	PCNA	0.000457	0	0	0	0	0.457	0	0	Experiments
CDC25C	CHEK1	0.000697	0	0	0	0	0.457	0	0.465	Experiments
CDC25C	CDK1	0.000911	0	0	0	0	0.47	0	0.839	Experiments
CDC25C	SFN	0.000912	0	0	0	0	0.292	0.5	0.773	Experiments + Databases
CDC25C	PKN1	0.000926	0	0	0	0	0.292	0.9	0	Experiments + Databases
PFN4	FHDC1	0.000474	0	0	0	0	0.254	0	0.323	Experiments
DSCC1	PCNA	0.000499	0	0	0	0	0	0.5	0	Databases
DSCC1	RFC4	0.000982	0	0	0	0	0.61	0.9	0.597	Experiments + Databases
DSCC1	RFC3	0.000991	0	0	0	0	0.677	0.9	0.744	Experiments + Databases
SOX11	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX11	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX11	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX11	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
BCAT2	BCAT1	9e-04	0	0	0	0	0	0.9	0	Databases
E2F7	E2F1	0.000402	0	0	0	0	0.292	0	0.19	Experiments
SPAG5	TOP2A	0.000441	0	0	0	0	0	0	0.441	Text-mining
SPAG5	CDK1	0.000459	0	0	0	0	0.292	0	0.267	Experiments
SPAG5	SPAG4	0.000548	0	0	0	0	0	0	0.548	Text-mining
SOX2	KPNA2	0.000405	0	0	0	0	0.405	0	0	Experiments
SOX2	UHRF1	0.000431	0	0	0	0	0	0	0.431	Text-mining
SOX2	IGF2BP2	0.000506	0	0	0	0	0.292	0	0.332	Experiments
SOX2	CDX2	0.000541	0	0	0	0	0	0	0.541	Text-mining
SOX2	POU3F2	0.000609	0	0	0	0	0	0	0.609	Text-mining
SOX2	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H3C10	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H3C2	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H2BC11	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	H3C6	8e-04	0	0	0	0	0.8	0	0	Experiments
SOX2	PAX6	0.000813	0	0	0	0	0.292	0	0.747	Experiments
SOX2	CDK1	0.000924	0	0	0	0	0.457	0	0.867	Experiments
DBF4B	CDC7	0.000747	0	0	0	0	0.648	0	0.31	Experiments
KIF15	MKI67	0.000483	0	0	0	0	0.292	0	0.3	Experiments
KIF15	KIFC1	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KIF5A	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KIF2C	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KIF14	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KIF20A	0.00054	0	0	0	0	0	0.54	0	Databases
KIF15	KLC2	0.00072	0	0	0	0	0	0.72	0	Databases
LAMA3	LAMB4	0.00054	0	0	0	0	0	0.54	0	Databases
LAMA3	ITGA6	0.00065	0	0	0	0	0	0.65	0	Databases
NCAPD2	NCAPG2	0.00054	0	0	0	0	0	0.54	0	Databases
NCAPD2	SMC1B	0.000563	0	0	0	0	0.357	0	0.349	Experiments
KLK4	KPNA2	0.000431	0	0	0	0	0	0	0.431	Text-mining
TACC3	ENAH	0.000608	0	0	0	0	0.457	0	0.309	Experiments
TACC3	CEP55	0.000693	0	0	0	0	0.595	0	0.274	Experiments
FLNC	ACTN2	0.000618	0	0	0	0	0	0	0.618	Text-mining
FLNC	ITGA6	0.00065	0	0	0	0	0	0.65	0	Databases
FLNC	FBLIM1	0.000998	0	0	0	0	0.912	0.7	0.939	Experiments + Databases
BMP8A	BMP7	0.000875	0	0	0	0	0	0	0.875	Text-mining
TSEN54	RPP21	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L1	DCAF8L1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L1	DET1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L1	DCAF8L2	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF4L1	DTL	0.00054	0	0	0	0	0	0.54	0	Databases
JAG2	PYCR1	0.000744	0	0	0	0	0	0	0.744	Text-mining
PIF1	PCNA	0.000517	0	0	0	0	0.517	0	0	Experiments
TRAIP	H2AX	0.000412	0	0	0	0	0.412	0	0	Experiments
TRAIP	PCNA	0.000618	0	0	0	0	0.618	0	0	Experiments
CDCA2	KPNA2	0.000587	0	0	0	0	0.587	0	0	Experiments
KNTC1	ZWINT	0.000416	0	0	0	0	0	0	0.416	Text-mining
KNTC1	CDCA8	0.000506	0	0	0	0	0	0	0.506	Text-mining
DNMT3B	CDH8	0.000442	0	0	0	0	0	0	0.442	Text-mining
DNMT3B	NR6A1	0.000541	0	0	0	0	0	0	0.541	Text-mining
DNMT3B	H2BC15	0.000606	0	0	0	0	0.245	0.5	0	Experiments + Databases
DNMT3B	H2BC11	0.000651	0	0	0	0	0.332	0.5	0	Experiments + Databases
DNMT3B	H2BC9	0.000669	0	0	0	0	0.366	0.5	0	Experiments + Databases
DNMT3B	HELLS	0.000724	0	0	0	0	0.292	0	0.627	Experiments
DNMT3B	H2AX	0.000785	0	0	0	0	0.379	0.5	0.364	Experiments + Databases
DNMT3B	EHMT2	0.000827	0	0	0	0	0.292	0	0.766	Experiments
DNMT3B	H2BC17	0.000869	0	0	0	0	0.749	0.5	0	Experiments + Databases
DNMT3B	UHRF1	0.000892	0	0	0	0	0.483	0	0.801	Experiments
DNMT3B	H3C6	9e-04	0	0	0	0	0.9	0	0	Experiments
DNMT3B	H3C10	9e-04	0	0	0	0	0.9	0	0	Experiments
DNMT3B	H3C2	9e-04	0	0	0	0	0.9	0	0	Experiments
DNMT3B	MAFG	0.000934	0	0	0	0	0.292	0	0.911	Experiments
DNMT3B	DNMT1	0.000998	0	0	0	0	0.509	0.9	0.972	Experiments + Databases
FOXK1	RBL1	0.000402	0	0	0	0	0.402	0	0	Experiments
LIN9	E2F5	0.000628	0	0	0	0	0	0.5	0.286	Databases
LIN9	MYBL1	0.000699	0	0	0	0	0.671	0	0.124	Experiments
LIN9	RBL1	0.000739	0	0	0	0	0.64	0	0.305	Experiments
LIN9	FOXM1	0.000764	0	0	0	0	0.178	0.5	0.473	Experiments + Databases
MAPK8IP2	FGF13	0.000457	0	0	0	0	0.457	0	0	Experiments
MAPK8IP2	TTLL4	0.000463	0	0	0	0	0.464	0	0	Experiments
MAPK8IP2	KLC2	0.000715	0	0	0	0	0.046	0	0.713	Experiments
MAPK8IP2	FGF12	0.000869	0	0	0	0	0.457	0	0.77	Experiments
KPNA7	KPNA2	0.00054	0	0	0	0	0	0.54	0	Databases
BCAN	ACAN	0.000978	0	0	0	0	0	0	0.978	Text-mining
COL7A1	COL15A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL7A1	COL9A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL7A1	SERPINH1	0.000526	0	0	0	0	0	0.5	0.091	Databases
GRIN2A	ACTN2	0.000499	0	0	0	0	0	0.5	0	Databases
GRIN2A	GRIK4	0.000551	0	0	0	0	0	0.54	0.065	Databases
GRIN2A	MPP3	0.000712	0	0	0	0	0	0	0.712	Text-mining
OSBP2	BTNL8	0.000414	0	0	0	0	0.414	0	0	Experiments
UNC5A	ADGRL1	0.000749	0	0	0	0	0.749	0	0	Experiments
MAPK11	DUSP9	0.000454	0	0	0	0	0.452	0	0.044	Experiments
MAPK11	MAPT	0.000457	0	0	0	0	0.457	0	0	Experiments
MAPK11	CTNNA2	0.000499	0	0	0	0	0	0.5	0	Databases
GNAL	OR51E1	0.000503	0	0	0	0	0.047	0.5	0	Experiments + Databases
GNAL	OR51E2	0.000503	0	0	0	0	0.047	0.5	0	Experiments + Databases
GNAL	GNAZ	0.00054	0	0	0	0	0	0.54	0	Databases
GNAL	GNG4	0.000655	0	0	0	0	0.282	0.54	0	Experiments + Databases
ERCC6L	CENPI	0.000475	0	0	0	0	0.076	0	0.456	Experiments
ERCC6L	BLM	0.000725	0	0	0	0	0.725	0	0	Experiments
ERCC6L	BEND3	9e-04	0	0	0	0	0.9	0	0	Experiments
GLDN	NRCAM	0.00089	0	0	0	0	0	0	0.89	Text-mining
CDKN3	CDK1	0.000462	0	0	0	0	0.457	0	0.05	Experiments
RAD54B	RIBC2	0.000485	0	0	0	0	0.486	0	0	Experiments
RAD54B	RAD54L	0.000931	0	0	0	0	0	0.9	0.342	Databases
RAD54B	RAD51	0.000945	0	0	0	0	0.535	0	0.886	Experiments
CENPA	CENPF	0.000489	0	0	0	0	0	0	0.489	Text-mining
CENPA	KIF2C	0.000537	0	0	0	0	0	0	0.537	Text-mining
CENPA	DSN1	0.000643	0	0	0	0	0.161	0	0.592	Experiments
CENPA	H2AX	0.000678	0	0	0	0	0.359	0.5	0.076	Experiments + Databases
CENPA	H2BC18	0.000735	0	0	0	0	0.735	0	0	Experiments
CENPA	H3C10	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPA	H3C2	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPA	H2BC8	0.000807	0	0	0	0	0.807	0	0	Experiments
CENPA	H2BC6	0.000807	0	0	0	0	0.807	0	0	Experiments
CENPA	H3C6	0.000832	0	0	0	0	0.8	0	0.195	Experiments
CENPA	H2BC9	0.000861	0	0	0	0	0.735	0.5	0	Experiments + Databases
CENPA	H2BC15	0.000861	0	0	0	0	0.735	0.5	0	Experiments + Databases
CENPA	H2BC17	0.000869	0	0	0	0	0.749	0.5	0	Experiments + Databases
CENPA	CENPL	0.000899	0	0	0	0	0.8	0.5	0.08	Experiments + Databases
CENPA	H2AC11	0.000907	0	0	0	0	0.904	0	0.076	Experiments
CENPA	H2BC11	0.000907	0	0	0	0	0.807	0.54	0	Experiments + Databases
CENPA	H2AC13	0.000907	0	0	0	0	0.904	0	0.076	Experiments
CENPA	CENPO	0.000922	0	0	0	0	0.851	0.5	0	Experiments + Databases
CENPA	H4C5	0.000956	0	0	0	0	0.904	0.54	0.089	Experiments + Databases
CENPA	H4C14	0.000956	0	0	0	0	0.904	0.54	0.089	Experiments + Databases
CENPA	H4C12	0.000956	0	0	0	0	0.904	0.54	0.089	Experiments + Databases
CENPA	H4C8	0.000956	0	0	0	0	0.904	0.54	0.089	Experiments + Databases
CENPA	CENPW	0.000964	0	0	0	0	0.852	0.5	0.562	Experiments + Databases
CENPA	CENPK	0.000975	0	0	0	0	0.851	0.5	0.702	Experiments + Databases
CENPA	CENPI	0.000984	0	0	0	0	0.87	0.5	0.774	Experiments + Databases
CENPA	HJURP	0.000995	0	0	0	0	0.96	0.5	0.801	Experiments + Databases
CDCA4	PPP2R2C	0.000644	0	0	0	0	0.644	0	0	Experiments
PLCB1	GNG4	0.000567	0	0	0	0	0	0.5	0.17	Databases
THBS4	PDGFA	0.000499	0	0	0	0	0	0.5	0	Databases
MAPT	CDK1	0.000457	0	0	0	0	0.457	0	0	Experiments
MAPT	MAP2	0.000457	0	0	0	0	0.457	0	0	Experiments
MAPT	PACSIN1	0.000464	0	0	0	0	0.292	0	0.274	Experiments
MAPT	SFN	0.00057	0	0	0	0	0.57	0	0	Experiments
MAPT	ANXA2	0.000676	0	0	0	0	0.457	0	0.429	Experiments
TRPC6	RNF24	0.000681	0	0	0	0	0.292	0	0.568	Experiments
SFN	EXO1	0.000589	0	0	0	0	0.292	0	0.444	Experiments
SFN	CDK1	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
FOXM1	DEPDC1	0.000441	0	0	0	0	0.167	0	0.357	Experiments
FOXM1	TK1	0.000459	0	0	0	0	0	0	0.46	Text-mining
FOXM1	CCNA2	0.000766	0	0	0	0	0	0	0.766	Text-mining
FOXM1	CDK1	0.00085	0	0	0	0	0.457	0	0.736	Experiments
PKN1	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
PKN1	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
PKN1	H2AX	0.000499	0	0	0	0	0	0.5	0	Databases
PKN1	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
PKN1	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
E2F1	KPNA2	0.000453	0	0	0	0	0	0	0.453	Text-mining
E2F1	TP73	0.000457	0	0	0	0	0.457	0	0	Experiments
E2F1	CDC20	0.000457	0	0	0	0	0.457	0	0	Experiments
E2F1	E2F5	0.000535	0	0	0	0	0.329	0	0.336	Experiments
E2F1	RBL1	0.000685	0	0	0	0	0.639	0	0.163	Experiments
E2F1	CDKN2A	0.000742	0	0	0	0	0.457	0	0.546	Experiments
E2F1	DNMT1	0.000913	0	0	0	0	0.287	0	0.883	Experiments
E2F1	CCNA2	0.000987	0	0	0	0	0.457	0.5	0.959	Experiments + Databases
E2F1	E2F2	0.000989	0	0	0	0	0.55	0.9	0.779	Experiments + Databases
KCNJ11	INCENP	0.000631	0	0	0	0	0	0	0.631	Text-mining
KCNJ11	ABCB5	0.000772	0	0	0	0	0.076	0	0.764	Experiments
DUSP9	PPEF1	0.000418	0	0	0	0	0	0	0.419	Text-mining
ANXA2	PCNA	0.000605	0	0	0	0	0.605	0	0	Experiments
ANXA2	S100A10	0.000999	0	0	0	0	0.96	0.9	0.982	Experiments + Databases
RPL22L1	RPL30	0.000495	0	0	0	0	0.496	0	0	Experiments
VPS72	H2BC8	0.000438	0	0	0	0	0.438	0	0	Experiments
VPS72	H2BC11	9e-04	0	0	0	0	0.9	0	0	Experiments
PDGFA	COL9A1	0.000499	0	0	0	0	0	0.5	0	Databases
PDGFA	COL4A2	0.000499	0	0	0	0	0	0.5	0	Databases
PDGFA	COL4A1	0.000499	0	0	0	0	0	0.5	0	Databases
PDGFA	SPP1	0.000499	0	0	0	0	0	0.5	0	Databases
BLM	H2AX	0.000457	0	0	0	0	0.457	0	0	Experiments
BLM	RFC4	0.000499	0	0	0	0	0	0.5	0	Databases
BLM	XRCC3	0.000499	0	0	0	0	0	0.5	0	Databases
BLM	RHNO1	0.000499	0	0	0	0	0	0.5	0	Databases
BLM	RFC3	0.000499	0	0	0	0	0	0.5	0	Databases
BLM	MSH5	0.000581	0	0	0	0	0.044	0.5	0.194	Experiments + Databases
BLM	XRCC2	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
BLM	RAD51	0.000797	0	0	0	0	0.457	0.5	0.314	Experiments + Databases
BLM	BRCA2	8e-04	0	0	0	0	0	0.8	0	Databases
BLM	FANCG	0.000809	0	0	0	0	0.734	0	0.312	Experiments
BLM	FANCA	0.000815	0	0	0	0	0.734	0	0.336	Experiments
BLM	DNA2	0.000899	0	0	0	0	0.292	0.5	0.739	Experiments + Databases
BLM	EXO1	0.000951	0	0	0	0	0.457	0.7	0.728	Experiments + Databases
DNM3	AP1M2	0.000499	0	0	0	0	0	0.5	0	Databases
PDLIM7	TPM2	0.000455	0	0	0	0	0.386	0	0.149	Experiments
PDLIM7	ARTN	0.000499	0	0	0	0	0	0.5	0	Databases
PDLIM7	MYO1A	0.00054	0	0	0	0	0	0.54	0	Databases
PDLIM7	TBX4	0.000642	0	0	0	0	0	0	0.642	Text-mining
JPT1	STMN1	0.00042	0	0	0	0	0.42	0	0	Experiments
CENPL	HJURP	0.000499	0	0	0	0	0	0.5	0	Databases
CENPL	H2BC8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPL	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPL	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPL	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPL	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPL	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPL	CENPW	0.000974	0	0	0	0	0.8	0.8	0.418	Experiments + Databases
CENPL	CENPI	0.000995	0	0	0	0	0.93	0.8	0.718	Experiments + Databases
CENPL	CENPK	0.000995	0	0	0	0	0.86	0.8	0.853	Experiments + Databases
CENPL	CENPO	0.000996	0	0	0	0	0.8	0.8	0.93	Experiments + Databases
PXDNL	CEL	0.000487	0	0	0	0	0	0	0.487	Text-mining
UBE2C	PTTG1	0.000422	0	0	0	0	0	0.4	0.077	Databases
UBE2C	TOP2A	0.00047	0	0	0	0	0	0	0.47	Text-mining
UBE2C	NEK2	0.000499	0	0	0	0	0	0.5	0	Databases
UBE2C	CCNA2	0.000499	0	0	0	0	0	0.5	0	Databases
UBE2C	EHMT2	0.000499	0	0	0	0	0	0.5	0	Databases
UBE2C	CDC20B	0.000545	0	0	0	0	0	0.54	0.052	Databases
UBE2C	CDK1	0.000659	0	0	0	0	0	0.5	0.346	Databases
UBE2C	RAD51	0.00072	0	0	0	0	0	0.72	0	Databases
UBE2C	BRCA2	0.00072	0	0	0	0	0	0.72	0	Databases
UBE2C	CUL7	9e-04	0	0	0	0	0	0.9	0	Databases
UBE2C	CDC20	0.00097	0	0	0	0	0.886	0.54	0.48	Experiments + Databases
MAGEA1	TRIM31	0.000807	0	0	0	0	0.484	0	0.642	Experiments
SCRIB	DLG5	0.00082	0	0	0	0	0	0.8	0.14	Databases
COL9A1	COL15A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL9A1	SERPINH1	0.000505	0	0	0	0	0	0.5	0.052	Databases
COL9A1	COL2A1	0.000513	0	0	0	0	0.457	0	0.14	Experiments
INKA2	DNASE1L2	0.000671	0	0	0	0	0.671	0	0	Experiments
SMC1B	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
SMC1B	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
SMC1B	H2AX	0.000499	0	0	0	0	0	0.5	0	Databases
SMC1B	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
SMC1B	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
SMC1B	SGO2	9e-04	0	0	0	0	0	0.9	0	Databases
SGO2	KIF2C	0.000621	0	0	0	0	0.292	0	0.487	Experiments
SGO2	CDCA8	0.000867	0	0	0	0	0.292	0	0.821	Experiments
PRIM1	DNA2	0.000499	0	0	0	0	0	0.5	0	Databases
PRIM1	RFC3	0.000499	0	0	0	0	0	0.5	0	Databases
PRIM1	RFC4	0.000499	0	0	0	0	0	0.5	0	Databases
PRIM1	MCM3	0.00072	0	0	0	0	0	0.72	0	Databases
PRIM1	PCNA	0.00072	0	0	0	0	0	0.72	0	Databases
PRIM1	POLG2	9e-04	0	0	0	0	0	0.9	0	Databases
PRIM1	POLD1	0.000951	0	0	0	0	0.333	0.9	0.337	Experiments + Databases
PRIM1	PRIM2	0.000999	0	0	0	0	0.982	0.9	0.98	Experiments + Databases
DNA2	XRCC2	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	RHNO1	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	RFC3	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	PCNA	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	POLD1	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	PRIM2	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	XRCC3	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	RFC4	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	BRCA2	0.000499	0	0	0	0	0	0.5	0	Databases
DNA2	RAD51	0.000575	0	0	0	0	0.185	0.5	0	Experiments + Databases
DNA2	MCM10	0.000597	0	0	0	0	0	0	0.597	Text-mining
DNA2	EXO1	0.000855	0	0	0	0	0	0.5	0.723	Databases
DNA2	WDHD1	0.000879	0	0	0	0	0.702	0	0.61	Experiments
H2AC13	H2BC15	0.000492	0	0	0	0	0.072	0.4	0.161	Experiments + Databases
H2AC13	H2BC9	0.000494	0	0	0	0	0.164	0.4	0.074	Experiments + Databases
H2AC13	USP21	0.000499	0	0	0	0	0	0.5	0	Databases
H2AC13	H2BC17	0.000613	0	0	0	0	0.361	0.4	0.074	Experiments + Databases
H2AC13	H2BC6	0.000906	0	0	0	0	0.903	0	0.074	Experiments
H2AC13	H4C5	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC13	NSD2	0.000907	0	0	0	0	0.907	0	0	Experiments
H2AC13	H4C8	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC13	H4C14	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC13	H4C12	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC13	H2BC8	0.000936	0	0	0	0	0.903	0	0.371	Experiments
H2AC13	H2AC11	0.000939	0	0	0	0	0.9	0	0.421	Experiments
H2AC13	H2BC18	0.000942	0	0	0	0	0.904	0.4	0.074	Experiments + Databases
H2AC13	H2BC11	0.000967	0	0	0	0	0.91	0.4	0.438	Experiments + Databases
SYN3	PPFIA4	0.000499	0	0	0	0	0	0.5	0	Databases
NOL12	RPL30	0.000422	0	0	0	0	0.422	0	0	Experiments
H2AC11	H4C5	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC11	NSD2	0.000907	0	0	0	0	0.907	0	0	Experiments
H2AC11	H4C8	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC11	H2BC18	0.000907	0	0	0	0	0.904	0	0.074	Experiments
H2AC11	H4C14	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AC11	H2BC6	0.000911	0	0	0	0	0.908	0	0.074	Experiments
H2AC11	H4C12	0.000916	0	0	0	0	0.912	0	0.081	Experiments
H2AC11	H2BC8	0.00094	0	0	0	0	0.909	0	0.372	Experiments
H2AC11	H2BC11	0.000947	0	0	0	0	0.91	0	0.438	Experiments
XRCC2	EXO1	0.000499	0	0	0	0	0	0.5	0	Databases
XRCC2	BRCA2	0.000885	0	0	0	0	0	0.5	0.78	Databases
XRCC2	RAD51	0.000938	0	0	0	0	0.457	0.5	0.791	Experiments + Databases
XRCC2	XRCC3	0.000984	0	0	0	0	0	0.9	0.847	Databases
DNMT1	HMGA2	0.000426	0	0	0	0	0	0	0.427	Text-mining
DNMT1	CHEK1	0.000457	0	0	0	0	0.457	0	0	Experiments
DNMT1	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
DNMT1	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
DNMT1	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
DNMT1	H2BC9	0.000564	0	0	0	0	0.164	0.5	0	Experiments + Databases
DNMT1	PAX6	0.000678	0	0	0	0	0.292	0	0.564	Experiments
DNMT1	H2AX	0.000777	0	0	0	0	0.329	0.5	0.391	Experiments + Databases
