"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","ENSEMBL","hgnc_symbol","gene_biotype"
"ENSG00000240541.3",18.5738827249298,1.58366324853186,0.226523993992347,6.99115012330815,2.72641825087369e-12,1.52039957905689e-11,"Upregulated","ENSG00000240541","TM4SF1-AS1","lncRNA"
"ENSG00000132000.13",22.6531296104002,1.66200264944505,0.237752617666424,6.99047045520608,2.73965988212701e-12,1.52740910278997e-11,"Upregulated","ENSG00000132000","PODNL1","protein_coding"
"ENSG00000175946.8",6.36136975367684,2.80117368354632,0.400726458762395,6.99023890810074,2.74418538469252e-12,1.52955698366996e-11,"Upregulated","ENSG00000175946","KLHL38","protein_coding"
"ENSG00000141526.17",725.124471747532,1.63841113718378,0.234429529708014,6.98892814068452,2.76994240044587e-12,1.54277850434047e-11,"Upregulated","ENSG00000141526","SLC16A3","protein_coding"
"ENSG00000261798.1",3.43420676896949,2.99243528634187,0.428191561130965,6.98854334830436,2.77754861062753e-12,1.54625716188008e-11,"Upregulated","ENSG00000261798","","lncRNA"
"ENSG00000187144.11",85.0711875039975,2.43774920300101,0.348891775431276,6.98712143611765,2.80583372289401e-12,1.56162097260972e-11,"Upregulated","ENSG00000187144","SPATA21","protein_coding"
"ENSG00000161016.18",69902.2423421618,1.16436770794563,0.166682534588584,6.98554117154261,2.83760029292677e-12,1.5781417826823e-11,"Upregulated","ENSG00000161016","RPL8","protein_coding"
"ENSG00000176597.12",376.042707526472,1.77472889826925,0.254089833310445,6.98465135399927,2.85564238714005e-12,1.58778746232127e-11,"Upregulated","ENSG00000176597","B3GNT5","protein_coding"
"ENSG00000255746.1",26.8668015337461,2.39469416362683,0.342868841461638,6.98428633356806,2.86307610086776e-12,1.59153142021825e-11,"Upregulated","ENSG00000255746","","lncRNA"
"ENSG00000278112.1",3.92472272467472,1.83939520324972,0.263364050546879,6.98423038159609,2.86421725000199e-12,1.59177648148032e-11,"Upregulated","ENSG00000278112","","lncRNA"
"ENSG00000105427.10",43.3447324654763,2.03348583530634,0.291162110941304,6.98403315160837,2.86824334447742e-12,1.59362432705871e-11,"Upregulated","ENSG00000105427","CNFN","protein_coding"
"ENSG00000141293.16",463.897949348319,-1.53054262052282,0.21915061777317,-6.98397584307518,2.86941423503005e-12,1.59388527766943e-11,"Downregulated","ENSG00000141293","SKAP1","protein_coding"
"ENSG00000255197.6",72.8351226571197,-1.07833883499491,0.154442260591419,-6.98214873872953,2.90699112813891e-12,1.61357529530152e-11,"Downregulated","ENSG00000255197","SLC39A13-AS1","lncRNA"
"ENSG00000237223.6",5.77382715374053,2.9277348517701,0.419349602390582,6.98160874621077,2.91818890162263e-12,1.61939535483111e-11,"Upregulated","ENSG00000237223","SULT1C5P","transcribed_unprocessed_pseudogene"
"ENSG00000129654.8",99.0332937495045,2.87566599869354,0.411966128410044,6.98034571383813,2.94454571641987e-12,1.63242741790789e-11,"Upregulated","ENSG00000129654","FOXJ1","protein_coding"
"ENSG00000244932.2",11.1440274593865,1.29014737589151,0.184934510108803,6.97623918398182,3.03186391316965e-12,1.67797094585698e-11,"Upregulated","ENSG00000244932","IFT122P2","transcribed_unprocessed_pseudogene"
"ENSG00000287352.1",10.682049751659,3.68500737943083,0.528251946033421,6.97585197196357,3.04022711395506e-12,1.68218992941087e-11,"Upregulated","ENSG00000287352","","lncRNA"
"ENSG00000095970.17",234.310165776375,1.60957295903026,0.230741141370442,6.97566523884954,3.04426835119609e-12,1.68401605311967e-11,"Upregulated","ENSG00000095970","TREM2","protein_coding"
"ENSG00000159387.8",4.42137831173,3.71695955246165,0.532880573907536,6.97522059249735,3.05391250775518e-12,1.68852910000669e-11,"Upregulated","ENSG00000159387","IRX6","protein_coding"
"ENSG00000173210.20",3159.14295174584,-1.03652250755263,0.148620032079888,-6.97431223131125,3.07370761807493e-12,1.69782197226836e-11,"Downregulated","ENSG00000173210","ABLIM3","protein_coding"
"ENSG00000233358.2",3.4151360670045,3.80805324288136,0.546009885195788,6.97433022025942,3.07331438242021e-12,1.69782197226836e-11,"Upregulated","ENSG00000233358","","lncRNA"
"ENSG00000176170.14",879.710353422498,2.11360458761365,0.303424945957667,6.96582339643405,3.26488500320113e-12,1.80167118530618e-11,"Upregulated","ENSG00000176170","SPHK1","protein_coding"
"ENSG00000158815.11",10.8498417072632,2.24101117466331,0.32175206057125,6.96502509007881,3.28345228018485e-12,1.81103786286342e-11,"Upregulated","ENSG00000158815","FGF17","protein_coding"
"ENSG00000231566.2",5.15271472096092,2.50785357585379,0.360152328553613,6.96331351216147,3.32361038315945e-12,1.83185412243488e-11,"Upregulated","ENSG00000231566",NA,NA
"ENSG00000147041.12",97.0252026463989,-1.64087382051085,0.235658247778878,-6.96293822081929,3.33247986593976e-12,1.83629739037117e-11,"Downregulated","ENSG00000147041","SYTL5","protein_coding"
"ENSG00000224566.2",9.02718615489747,2.30658710546156,0.331334515105774,6.96150566965597,3.36655007951197e-12,1.85372294833593e-11,"Upregulated","ENSG00000224566","CIAO2AP2","processed_pseudogene"
"ENSG00000100292.18",3597.91133097124,-1.3952236636174,0.200450889016061,-6.96042641898986,3.39244313756494e-12,1.86707584786565e-11,"Downregulated","ENSG00000100292","HMOX1","protein_coding"
"ENSG00000121388.6",12.1865544206703,6.39796035533516,0.91927730797865,6.95977187710996,3.40824172963842e-12,1.8753167396437e-11,"Upregulated","ENSG00000121388","","transcribed_unprocessed_pseudogene"
"ENSG00000252743.1",4.2928194437112,2.10858722870316,0.303009920092307,6.95880592972274,3.43168854489849e-12,1.88776090574886e-11,"Upregulated","ENSG00000252743","RNU6-850P","snRNA"
"ENSG00000188906.16",309.808115778471,-1.24260259028164,0.178585197931078,-6.95803798230355,3.45044201592654e-12,1.89715885394316e-11,"Downregulated","ENSG00000188906","LRRK2","protein_coding"
"ENSG00000170271.11",4052.76242978794,-1.16430331944224,0.167342962556173,-6.95758758932814,3.46148743727134e-12,1.9027716916367e-11,"Downregulated","ENSG00000170271","FAXDC2","protein_coding"
"ENSG00000204044.6",5.85956101793474,2.87971271252699,0.413987949432397,6.9560302817395,3.49994662790122e-12,1.92251780696459e-11,"Upregulated","ENSG00000204044","SLC12A5-AS1","lncRNA"
"ENSG00000231663.1",76.5954225692827,1.18025378680367,0.169675010765682,6.95596706596694,3.50151661837644e-12,1.92291550460731e-11,"Upregulated","ENSG00000231663","COA6-AS1","lncRNA"
"ENSG00000175894.18",31.4235605469606,1.86647058591071,0.26834192915242,6.95556818796863,3.5114388589465e-12,1.92789867787087e-11,"Upregulated","ENSG00000175894","TSPEAR","protein_coding"
"ENSG00000275703.1",3.35561018633006,2.25519885241911,0.324231102745356,6.95552904494263,3.51241404059481e-12,1.92796839272447e-11,"Upregulated","ENSG00000275703","","lncRNA"
"ENSG00000166105.16",17.1734852892669,3.30941450332024,0.475817285982122,6.95522125996194,3.52009123631738e-12,1.93171592953872e-11,"Upregulated","ENSG00000166105","GLB1L3","protein_coding"
"ENSG00000288573.1",8.32050917399622,1.39623898654411,0.200750719099257,6.95508834443463,3.52341168245041e-12,1.93307138648558e-11,"Upregulated","ENSG00000288573",NA,NA
"ENSG00000100889.12",22121.8355018954,-1.24914259457405,0.179699065067919,-6.95130269098467,3.61928355084308e-12,1.98471206539597e-11,"Downregulated","ENSG00000100889","PCK2","protein_coding"
"ENSG00000196890.4",10.7074527539589,3.1617196844275,0.454913306269351,6.95015872443059,3.64875450914703e-12,1.99942598825728e-11,"Upregulated","ENSG00000196890","H2BC26","protein_coding"
"ENSG00000150681.10",39.3253544115654,-1.28147661465278,0.184493285639827,-6.94592548562724,3.75987197475719e-12,2.05812821628934e-11,"Downregulated","ENSG00000150681","RGS18","protein_coding"
"ENSG00000225792.2",26.9292754383157,-2.11851674909014,0.305002247179002,-6.9459053783522,3.76040760327745e-12,2.05812821628934e-11,"Downregulated","ENSG00000225792","SNX10-AS1","lncRNA"
"ENSG00000113790.11",10230.5021004161,-1.29096762802169,0.185882971170409,-6.94505591283125,3.78310459876391e-12,2.06927369371952e-11,"Downregulated","ENSG00000113790","EHHADH","protein_coding"
"ENSG00000132518.7",30.7855602166346,2.16575587832549,0.311881553288327,6.94416151096726,3.80714741292056e-12,2.08170461139486e-11,"Upregulated","ENSG00000132518","GUCY2D","protein_coding"
"ENSG00000187193.9",2912.8918550148,-2.28572017519559,0.329240920806985,-6.94239394542206,3.85510352711797e-12,2.10667802841851e-11,"Downregulated","ENSG00000187193","MT1X","protein_coding"
"ENSG00000276952.1",6.0695793971709,1.61199957955827,0.23221392014218,6.94187315976267,3.86934565666115e-12,2.11368004748637e-11,"Upregulated","ENSG00000276952","","lncRNA"
"ENSG00000140030.6",75.7893880489633,-1.16885948167539,0.168385934304504,-6.94155059033408,3.87819294673976e-12,2.11749521209212e-11,"Downregulated","ENSG00000140030","GPR65","protein_coding"
"ENSG00000159915.12",37.453597093955,1.49338766117484,0.215196358946651,6.93965115620317,3.93069344338485e-12,2.14512993921099e-11,"Upregulated","ENSG00000159915","ZNF233","protein_coding"
"ENSG00000268030.1",9.33807708638727,1.21958534880134,0.175749808433923,6.93932676040365,3.93972916295656e-12,2.14929614573827e-11,"Upregulated","ENSG00000268030","","lncRNA"
"ENSG00000237491.10",15.4211725104257,1.15575042015918,0.166574846231044,6.93832500109966,3.96776089599376e-12,2.16380050782001e-11,"Upregulated","ENSG00000237491","LINC01409","lncRNA"
"ENSG00000174015.10",5.75565205202362,4.49641844932234,0.648082227581828,6.93803696191408,3.97585708544675e-12,2.16769564769021e-11,"Upregulated","ENSG00000174015","CBY2","protein_coding"
"ENSG00000167578.18",14.2220492644174,1.00218055331566,0.144482618211907,6.9363399259958,4.02388713351164e-12,2.19283036549316e-11,"Upregulated","ENSG00000167578","RAB4B","protein_coding"
"ENSG00000173918.15",1531.28767342227,-1.67497298238913,0.241484221675135,-6.93615910294315,4.0290382569198e-12,2.1951112075692e-11,"Downregulated","ENSG00000173918","C1QTNF1","protein_coding"
"ENSG00000011083.9",7.92534530059095,2.93093982383403,0.422602524103888,6.93545271658981,4.04922318084035e-12,2.20557974839447e-11,"Upregulated","ENSG00000011083","SLC6A7","protein_coding"
"ENSG00000122862.5",1630.52300161443,-1.12657311500478,0.162462244721743,-6.93436876324289,4.08038998152569e-12,2.22202358121895e-11,"Downregulated","ENSG00000122862","SRGN","protein_coding"
"ENSG00000223572.10",15.7862615994323,3.49360389940441,0.503877057059232,6.9334450744673,4.10713421209007e-12,2.23605175187562e-11,"Upregulated","ENSG00000223572","CKMT1A","protein_coding"
"ENSG00000102109.9",122.206962111182,3.24963820689435,0.468737241066141,6.93275021097761,4.1273662903607e-12,2.24652863457612e-11,"Upregulated","ENSG00000102109","PCSK1N","protein_coding"
"ENSG00000258689.1",4.32303796637757,3.15650305359498,0.455310188597443,6.93264313570141,4.13049263672655e-12,2.24769206686125e-11,"Upregulated","ENSG00000258689","LINC01269","lncRNA"
"ENSG00000171557.17",326651.718360246,-1.38462923226667,0.199740174941203,-6.93215189520214,4.14486548836747e-12,2.25497349331241e-11,"Downregulated","ENSG00000171557","FGG","protein_coding"
"ENSG00000261170.2",18.3927582058584,1.15259290426593,0.166295773985111,6.93098132709687,4.17931220889976e-12,2.27208243263075e-11,"Upregulated","ENSG00000261170","","lncRNA"
"ENSG00000172159.16",210.260426011111,1.69202622606956,0.244189041534746,6.92916527062416,4.23331013491772e-12,2.29978822578107e-11,"Upregulated","ENSG00000172159","FRMD3","protein_coding"
"ENSG00000279382.1",25.5217377895538,1.42746468636124,0.206029591876418,6.92844495472994,4.2549166569186e-12,2.31097384974337e-11,"Upregulated","ENSG00000279382","","TEC"
"ENSG00000128487.17",367.0351987732,1.5445306813735,0.222949189152707,6.92772504463154,4.27661901579656e-12,2.32220616887376e-11,"Upregulated","ENSG00000128487","SPECC1","protein_coding"
"ENSG00000257761.3",2.651384599939,3.16039098897862,0.456221166295688,6.9273221464922,4.28881207646959e-12,2.32827080243978e-11,"Upregulated","ENSG00000257761","","lncRNA"
"ENSG00000280184.2",5.01368528395767,1.75538647626173,0.253431702922235,6.92646758878612,4.31478679478459e-12,2.34181241273767e-11,"Upregulated","ENSG00000280184","","TEC"
"ENSG00000165197.5",135.164257333042,2.08121853064701,0.300570532527077,6.92422678014692,4.38363193075218e-12,2.37804185646771e-11,"Upregulated","ENSG00000165197","VEGFD","protein_coding"
"ENSG00000135931.18",161.933487203769,1.03772186779821,0.149916788595661,6.92198570633098,4.45356192710602e-12,2.41540115970221e-11,"Upregulated","ENSG00000135931","ARMC9","protein_coding"
"ENSG00000278071.1",47.7068578025282,1.37133158664195,0.198133100061977,6.92126447430031,4.47629883400786e-12,2.42657458852847e-11,"Upregulated","ENSG00000278071","","lncRNA"
"ENSG00000223519.8",19.3036711190245,1.55349906777932,0.2244646365253,6.92090786249181,4.48758305837567e-12,2.43211165753169e-11,"Upregulated","ENSG00000223519","KIF28P","transcribed_unitary_pseudogene"
"ENSG00000203799.13",143.039798669777,2.32284649829627,0.335722215166719,6.91895380573118,4.5499118491223e-12,2.46530384578188e-11,"Upregulated","ENSG00000203799","CCDC162P","transcribed_unitary_pseudogene"
"ENSG00000272143.1",88.3819365605921,-1.27277743717873,0.184004459043711,-6.91710105175425,4.60979276660267e-12,2.49715418457766e-11,"Downregulated","ENSG00000272143","FGF14-AS2","lncRNA"
"ENSG00000275302.2",237.783109499159,-1.39548697799284,0.201778126529728,-6.91594773919779,4.64745718305876e-12,2.51695739268348e-11,"Downregulated","ENSG00000275302","CCL4","protein_coding"
"ENSG00000197249.14",1066273.65372562,-1.08597401872614,0.157050765424027,-6.91479609025833,4.68536823839485e-12,2.53688470840197e-11,"Downregulated","ENSG00000197249","SERPINA1","protein_coding"
"ENSG00000135437.10",212.713467878733,-1.4066626885109,0.203430354440284,-6.91471384583278,4.68808720525217e-12,2.53775237378857e-11,"Downregulated","ENSG00000135437","RDH5","protein_coding"
"ENSG00000138646.9",509.5559470706,-1.40548191232329,0.203277935140413,-6.91408987085814,4.70876600434787e-12,2.54735463528483e-11,"Downregulated","ENSG00000138646","HERC5","protein_coding"
"ENSG00000175592.9",95.6020621921811,-1.68206401846852,0.243280515739407,-6.91409262002012,4.70867470012689e-12,2.54735463528483e-11,"Downregulated","ENSG00000175592","FOSL1","protein_coding"
"ENSG00000235510.1",18.5767976340053,-2.12370901831339,0.307157262921518,-6.91407716722631,4.70918793553315e-12,2.54735463528483e-11,"Downregulated","ENSG00000235510","","unprocessed_pseudogene"
"ENSG00000267546.2",5.77513073200955,1.56291494517933,0.226062705381132,6.91363461542374,4.72390975555994e-12,2.55471017710867e-11,"Upregulated","ENSG00000267546","","lncRNA"
"ENSG00000272810.1",4.66610148614487,1.8502409425204,0.267785364359442,6.90941772320635,4.86647016506638e-12,2.62868029591157e-11,"Upregulated","ENSG00000272810","","lncRNA"
"ENSG00000267571.1",18.13995665987,1.03888928403225,0.150366458469023,6.90904936253629,4.87912175904523e-12,2.6348880395129e-11,"Upregulated","ENSG00000267571","","lncRNA"
"ENSG00000116774.12",543.334079575212,-1.53276187327941,0.221860265416161,-6.9086813287827,4.8917943215225e-12,2.64110415506429e-11,"Downregulated","ENSG00000116774","OLFML3","protein_coding"
"ENSG00000145681.11",9.07817241967748,3.44595906445856,0.498857430441967,6.9077031916826,4.92563169917165e-12,2.65747943323455e-11,"Upregulated","ENSG00000145681","HAPLN1","protein_coding"
"ENSG00000287338.1",3.58243224742106,2.78002413968419,0.402487039019721,6.90711468984217,4.94610058717449e-12,2.66725661557476e-11,"Upregulated","ENSG00000287338","","lncRNA"
"ENSG00000217702.3",6.63658581989528,2.18673913687452,0.316594035989452,6.90707621841422,4.94744157498653e-12,2.66734694021451e-11,"Upregulated","ENSG00000217702","","lncRNA"
"ENSG00000177410.13",521.640812249805,1.24364351958061,0.180108270459472,6.90497730286325,5.02114552046011e-12,2.70644149110881e-11,"Upregulated","ENSG00000177410","ZFAS1","lncRNA"
"ENSG00000230863.3",4.6235182313849,3.7205813898443,0.538885138701044,6.90421969849193,5.04801246449159e-12,2.71963316705129e-11,"Upregulated","ENSG00000230863","","transcribed_processed_pseudogene"
"ENSG00000169696.16",4290.21099312074,1.19934886767228,0.173716531661425,6.90405717983031,5.05379419814655e-12,2.7221028939306e-11,"Upregulated","ENSG00000169696","ASPSCR1","protein_coding"
"ENSG00000127928.13",9.47279601387544,4.81067524872027,0.697060268643342,6.90137634452051,5.15010907692292e-12,2.77220045793093e-11,"Upregulated","ENSG00000127928","GNGT1","protein_coding"
"ENSG00000270804.1",30.5174855135346,1.01167484890628,0.146604125955956,6.90072562630481,5.17375757615187e-12,2.78407930175028e-11,"Upregulated","ENSG00000270804","UBE2CP5","transcribed_processed_pseudogene"
"ENSG00000090971.5",314.39674192796,1.23251223907159,0.178619490054368,6.90021138620672,5.19252143219273e-12,2.79282373622802e-11,"Upregulated","ENSG00000090971","NAT14","protein_coding"
"ENSG00000226510.1",7.03002449075759,3.70905446425728,0.537530155873482,6.90017931780979,5.19369376728369e-12,2.79282373622802e-11,"Upregulated","ENSG00000226510","UPK1A-AS1","lncRNA"
"ENSG00000169684.13",9.1447542394073,1.99666790921132,0.289478965488039,6.89745420999794,5.29426998254154e-12,2.84488786532315e-11,"Upregulated","ENSG00000169684","CHRNA5","protein_coding"
"ENSG00000249790.3",64.4215670326345,3.11046174132035,0.451189371531258,6.89391625242409,5.42769854761868e-12,2.91314257349168e-11,"Upregulated","ENSG00000249790","LINC02972","lncRNA"
"ENSG00000223478.1",79.9521780566006,1.02580133145857,0.148829690941862,6.89245086089231,5.48392383540491e-12,2.94193034644214e-11,"Upregulated","ENSG00000223478","ZDHHC12-DT","lncRNA"
"ENSG00000215548.2",32.0293195814195,1.50219483202891,0.217995341776473,6.89094922757212,5.54213183397268e-12,2.97245532294004e-11,"Upregulated","ENSG00000215548","FRG1JP","transcribed_unprocessed_pseudogene"
"ENSG00000282988.2",4.79000594069397,2.46179631007208,0.357317444595044,6.88966169245414,5.59252259960308e-12,2.99877420827973e-11,"Upregulated","ENSG00000282988","","protein_coding"
"ENSG00000115657.14",29.0519794918752,1.0944303267258,0.158858990569555,6.88931940711667,5.60599414082385e-12,3.00458021270752e-11,"Upregulated","ENSG00000115657","ABCB6","protein_coding"
"ENSG00000275198.1",15.2744173197913,-1.02642905523005,0.148988080452804,-6.88933673157296,5.60531152767283e-12,3.00458021270752e-11,"Downregulated","ENSG00000275198","LINC02960","lncRNA"
"ENSG00000126231.15",1135.35823017387,-1.58375896172005,0.229940582904435,-6.88768786142577,5.67064630615767e-12,3.03851462845271e-11,"Downregulated","ENSG00000126231","PROZ","protein_coding"
"ENSG00000164007.11",44.8345358122714,2.70079525015097,0.39235355438057,6.88357533657332,5.83687065422535e-12,3.12684586308136e-11,"Upregulated","ENSG00000164007","CLDN19","protein_coding"
"ENSG00000113600.11",22789.4432611459,-2.58051281627912,0.375027080250383,-6.88087061488004,5.94878640612615e-12,3.18604889281921e-11,"Downregulated","ENSG00000113600","C9","protein_coding"
"ENSG00000228623.6",6.07967138777474,2.77144493685315,0.402844466175354,6.87968973029598,5.99830601025589e-12,3.21105736253218e-11,"Upregulated","ENSG00000228623","ZNF883","protein_coding"
"ENSG00000158516.12",14.3864243938426,4.88857391392028,0.710641236449036,6.87910251077989,6.02308084403227e-12,3.22356080962688e-11,"Upregulated","ENSG00000158516","CPA2","protein_coding"
"ENSG00000286017.1",6.38249091840395,2.13546197490602,0.310445649975158,6.87869833278997,6.04019138395213e-12,3.23195739541506e-11,"Upregulated","ENSG00000286017","","lncRNA"
"ENSG00000261324.2",41.2537509793576,1.11451315792498,0.162028314241819,6.87850863066828,6.04823868438831e-12,3.23550165441625e-11,"Upregulated","ENSG00000261324","","lncRNA"
"ENSG00000279789.1",21.981997505221,1.1598494800772,0.16865366906669,6.87710790103574,6.10798476216702e-12,3.2651574234256e-11,"Upregulated","ENSG00000279789","","TEC"
"ENSG00000164764.11",91.2291817912709,1.69290911928792,0.246211121770324,6.87584341079093,6.16241627119209e-12,3.29348041016215e-11,"Upregulated","ENSG00000164764","SBSPON","protein_coding"
"ENSG00000271259.1",3.71884006966627,2.18032588102137,0.317122994419557,6.87533203012323,6.18456402309478e-12,3.30454020321919e-11,"Upregulated","ENSG00000271259",NA,NA
"ENSG00000244476.3",4.91845462862858,-2.1525738343765,0.31308967137498,-6.87526300348125,6.18755951681761e-12,3.30536375598741e-11,"Downregulated","ENSG00000244476","ERVFRD-1","protein_coding"
"ENSG00000168746.8",16.4144986406188,-1.769989995728,0.257454997729077,-6.87494906426551,6.20120123447618e-12,3.3118727457623e-11,"Downregulated","ENSG00000168746","LINC01620","lncRNA"
"ENSG00000232310.8",28.6879741021814,-1.53938116747162,0.223955746232986,-6.87359531230857,6.26036469917043e-12,3.34189970906867e-11,"Downregulated","ENSG00000232310","LINC03002","lncRNA"
"ENSG00000171766.17",48852.7580700668,-1.20598885560027,0.175494611556312,-6.8719423628189,6.33335456017384e-12,3.38006924519256e-11,"Downregulated","ENSG00000171766","GATM","protein_coding"
"ENSG00000157306.14",16.4985479865558,1.21602842609066,0.176968079656443,6.87145630133637,6.35497597405994e-12,3.38951660709481e-11,"Upregulated","ENSG00000157306","ZFHX2-AS1","lncRNA"
"ENSG00000287064.1",331.562691648632,3.47831321492598,0.506225453783521,6.8710753063267,6.3719742881409e-12,3.39669267282933e-11,"Upregulated","ENSG00000287064","","lncRNA"
"ENSG00000248795.1",3.49355705511626,2.81108852557467,0.409159547827893,6.87039698938448,6.40234814930873e-12,3.41208378508294e-11,"Upregulated","ENSG00000248795","","processed_pseudogene"
"ENSG00000226314.8",18.4298727408764,1.52742183248502,0.222379994024654,6.86852178040656,6.48705703623611e-12,3.45560830638966e-11,"Upregulated","ENSG00000226314","ZKSCAN8P1","protein_coding"
"ENSG00000284738.1",11.6802566042709,1.36525831002226,0.198785814511094,6.86798659844044,6.5114336456692e-12,3.46778085206328e-11,"Upregulated","ENSG00000284738","","lncRNA"
"ENSG00000188707.6",1007.54890884461,1.01995189902433,0.148544005129953,6.86632825156441,6.58753992311489e-12,3.50749080469434e-11,"Upregulated","ENSG00000188707","ZBED10P","transcribed_unitary_pseudogene"
"ENSG00000105376.5",21.9186353921013,2.45608888288814,0.3577757876341,6.86488288972758,6.65458220878419e-12,3.54152782968075e-11,"Upregulated","ENSG00000105376","ICAM5","protein_coding"
"ENSG00000232765.6",6.22076787453257,4.72821697175062,0.688939606432624,6.86303549339202,6.7412468256679e-12,3.58681040139119e-11,"Upregulated","ENSG00000232765","","transcribed_unprocessed_pseudogene"
"ENSG00000230587.2",22.172747909295,-1.38913566754461,0.202419514617106,-6.86265684497998,6.75914599114803e-12,3.59538155150359e-11,"Downregulated","ENSG00000230587","LINC02580","lncRNA"
"ENSG00000272006.1",3.83293170826366,2.29439293064919,0.334331539954631,6.86262783032836,6.76051946815941e-12,3.59538155150359e-11,"Upregulated","ENSG00000272006","","transcribed_processed_pseudogene"
"ENSG00000261889.1",18.4089033882331,1.39200829740902,0.202880175493344,6.86123370124297,6.82683714542127e-12,3.62895248632894e-11,"Upregulated","ENSG00000261889","","lncRNA"
"ENSG00000219665.8",35.5013666183882,1.03707910977302,0.151156720810039,6.86095268682321,6.84028178807808e-12,3.63524912422293e-11,"Upregulated","ENSG00000219665","ZNF433-AS1","lncRNA"
"ENSG00000060718.22",60.2282460947811,2.82061637220976,0.411214177128386,6.85923912426086,6.92282748607651e-12,3.67739819487074e-11,"Upregulated","ENSG00000060718","COL11A1","protein_coding"
"ENSG00000243007.1",6.29735076482513,2.27336410556993,0.331434120044072,6.85917341662841,6.92601211015131e-12,3.67823026317148e-11,"Upregulated","ENSG00000243007","RPL12P35","processed_pseudogene"
"ENSG00000176381.6",197.151424037441,-1.47455415165928,0.214992804172239,-6.85862095402019,6.95284492368404e-12,3.69161796578693e-11,"Downregulated","ENSG00000176381","PRR18","protein_coding"
"ENSG00000255135.4",136.747506041382,1.11275687485288,0.162263174921579,6.85772896648097,6.99638345314177e-12,3.71386725571958e-11,"Upregulated","ENSG00000255135","EMSY-DT","lncRNA"
"ENSG00000105750.15",57.8492514009161,1.35613941025588,0.197758664426397,6.85754737568331,7.00527970186395e-12,3.71772140143282e-11,"Upregulated","ENSG00000105750","ZNF85","protein_coding"
"ENSG00000112175.8",45.5865218229076,-2.49497936227914,0.363965223241756,-6.85499383720489,7.13155936357088e-12,3.78208922851064e-11,"Downregulated","ENSG00000112175","BMP5","protein_coding"
"ENSG00000267905.5",3.93909887159733,2.78734009403468,0.406750464771716,6.85270291110557,7.24674870195243e-12,3.84048957788246e-11,"Upregulated","ENSG00000267905","VSIG10L-AS1","lncRNA"
"ENSG00000257636.6",8.48253288723033,4.88364946198806,0.713076041699387,6.84870781852304,7.45200205102252e-12,3.94466713134005e-11,"Upregulated","ENSG00000257636","G2E3-AS1","lncRNA"
"ENSG00000277938.1",23.0440794193522,1.48892674277317,0.217476302673867,6.8463861324974,7.57388777725914e-12,4.00638746048639e-11,"Upregulated","ENSG00000277938","","lncRNA"
"ENSG00000283265.1",4.3450757042561,2.92895003682697,0.427893475914451,6.84504485740876,7.6451911480502e-12,4.04316414134902e-11,"Upregulated","ENSG00000283265","","lncRNA"
"ENSG00000135476.12",464.463331446651,1.34954330681918,0.197168322200301,6.84462540310199,7.66762442505701e-12,4.05408474486034e-11,"Upregulated","ENSG00000135476","ESPL1","protein_coding"
"ENSG00000262097.2",20.286698047226,1.7055495269702,0.249200546582995,6.8440842139252,7.69666365199239e-12,4.06849220487877e-11,"Upregulated","ENSG00000262097","LINC02185","lncRNA"
"ENSG00000132972.19",15.781880584009,5.03231862754641,0.735439403889513,6.84260130873056,7.77678697786731e-12,4.10988997923562e-11,"Upregulated","ENSG00000132972","RNF17","protein_coding"
"ENSG00000217130.1",13.6416120916408,1.47964303369228,0.21628381860583,6.84121005089558,7.85270127597033e-12,4.14904463046968e-11,"Upregulated","ENSG00000217130","RPS10P13","processed_pseudogene"
"ENSG00000267444.1",38.2651621430483,-3.33264344524016,0.487154030132085,-6.84104664870896,7.86166486358584e-12,4.15243523476088e-11,"Downregulated","ENSG00000267444","SMUG1P1","transcribed_processed_pseudogene"
"ENSG00000287431.1",43.4345635131802,1.26453728851174,0.184869850742766,6.84014880431346,7.91109618049195e-12,4.17601523879661e-11,"Upregulated","ENSG00000287431","RENO1","lncRNA"
"ENSG00000120156.22",315.4746214468,-1.37019371639471,0.200335171202124,-6.83950655380564,7.94664234847889e-12,4.19380498214361e-11,"Downregulated","ENSG00000120156","TEK","protein_coding"
"ENSG00000169347.17",167.796391417162,4.23158485249402,0.618895491569247,6.83731730177025,8.06898919367014e-12,4.25343516632937e-11,"Upregulated","ENSG00000169347","GP2","protein_coding"
"ENSG00000260051.1",7.72746902092838,1.62872185288787,0.238348723829008,6.83335671667501,8.29503448818718e-12,4.37056406853256e-11,"Upregulated","ENSG00000260051","CLCN7-AS1","lncRNA"
"ENSG00000256128.6",11.8512500361398,2.2455404415289,0.328617868189399,6.83328771469811,8.29902717102992e-12,4.37165440550429e-11,"Upregulated","ENSG00000256128","LINC00944","lncRNA"
"ENSG00000157613.11",237.466521691754,1.90871620252485,0.279459325768488,6.83003223197527,8.48955561627379e-12,4.46684257309961e-11,"Upregulated","ENSG00000157613","CREB3L1","protein_coding"
"ENSG00000159640.17",248.489808328082,1.04375960598824,0.15282958561763,6.82956511182113,8.51724326623298e-12,4.47933686815076e-11,"Upregulated","ENSG00000159640","ACE","protein_coding"
"ENSG00000260710.1",58.3180278357752,1.31933855254366,0.193195560465023,6.82903141960407,8.54898514561563e-12,4.49291173086343e-11,"Upregulated","ENSG00000260710","UBE2I-AS1","lncRNA"
